type,name,res_id,src,value,fuzzy
model,"product.template,name",product_275,pyridoxine,diloxanida,0
model,"product.template,name",product_276,pyrimethamine,pirimetamina,0
model,"product.template,name",product_277,quinidine,quinidina,0
model,"product.template,name",product_278,quinine,quinina,0
model,"product.template,name",product_279,rabies immunoglobulin,inmunoglobulina antirrábica,0
model,"product.template,name",product_28,ascorbic acid,ácido ascórbico,0
model,"product.template,name",product_280,rabies vaccine,vacuna contra la rabia,0
model,"product.template,name",product_281,ranitidine,ranitidina,0
model,"product.template,name",product_282,retinol,retinol,0
model,"product.template,name",product_283,ribavirin,ribavirina,0
model,"product.template,name",product_284,riboflavin,riboflavina,0
model,"product.template,name",product_285,rifampicin,rifampicina,0
model,"product.template,name",product_286,rifampicin + isoniazid,rifampicina + isoniazida,0
model,"product.template,name",product_287,rifampicin + isoniazid + ethambutol,rifampicina e isoniazida + etambutol,0
model,"product.template,name",product_288,rifampicin + isoniazid + pyrazinamide,rifampicina + isoniazida + pirazinamida,0
model,"product.template,name",product_289,rifampicin + isoniazid + pyrazinamide,rifampicina + isoniazida + pirazinamida,0
model,"product.template,name",product_29,asparaginase,asparaginasa,0
model,"product.template,name",product_290,ritonavir,ritonavir,0
model,"product.template,name",product_291,rotavirus vaccine,vacuna contra el rotavirus,0
model,"product.template,name",product_292,rubella vaccine,vacuna contra la rubeola,0
model,"product.template,name",product_293,salbutamol,salbutamol,0
model,"product.template,name",product_294,salicylic acid,ácido salicílico,0
model,"product.template,name",product_295,saquinavir (SQV),saquinavir (SQV),0
model,"product.template,name",product_296,selenium sulfide,sulfuro de selenio,0
model,"product.template,name",product_297,senna,senna,0
model,"product.template,name",product_298,silver sulfadiazine,sulfadiazina de plata,0
model,"product.template,name",product_299,simvastatin,simvastatina,0
model,"product.template,name",product_3,acetazolamide,acetazolamida,0
model,"product.template,name",product_30,atenolol,atenolol,0
model,"product.template,name",product_300,sodium calcium edetate,edetato de calcio de sodio,0
model,"product.template,name",product_301,sodium chloride,cloruro de sodio,0
model,"product.template,name",product_302,sodium fluoride,fluoruro de sodio,0
model,"product.template,name",product_303,sodium hydrogen carbonate,carbonato de hidrógeno de sodio,0
model,"product.template,name",product_304,sodium lactate,lactato de sodio,0
model,"product.template,name",product_305,sodium nitrite,nitrito de sodio,0
model,"product.template,name",product_306,sodium nitroprusside,nitroprusiato de sodio,0
model,"product.template,name",product_307,sodium thiosulfate,tiosulfato de sodio,0
model,"product.template,name",product_308,sodium valproate,valproato de sodio,0
model,"product.template,name",product_309,spectinomycin,espectinomicina,0
model,"product.template,name",product_31,atropine,atropina,0
model,"product.template,name",product_310,spironolactone,espironolactona,0
model,"product.template,name",product_311,stavudine,estavudina,0
model,"product.template,name",product_312,stavudine (d4T),estavudina (d4T),0
model,"product.template,name",product_313,stavudine + lamivudine + nevirapine,Estavudina + lamivudina + nevirapina,0
model,"product.template,name",product_314,streptokinase,estreptoquinasa,0
model,"product.template,name",product_315,streptomycin,estreptomicina,0
model,"product.template,name",product_316,sulfadiazine,sulfadiazina,0
model,"product.template,name",product_317,sulfadoxine,sulfadoxina,0
model,"product.template,name",product_318,sulfadoxine + pyrimethamine,sulfadoxina + pirimetamina,0
model,"product.template,name",product_319,sulfamethoxazole,sulfametoxazol,0
model,"product.template,name",product_32,azathioprine,azatioprina,0
model,"product.template,name",product_320,sulfamethoxazole + trimethoprim,sulfametoxazol + trimetoprim,0
model,"product.template,name",product_321,sulfasalazine,sulfasalazin,0
model,"product.template,name",product_322,suramin sodium,suramina sódica,0
model,"product.template,name",product_323,suxamethonium,suxametonio,0
model,"product.template,name",product_324,tamoxifen,tamoxifeno,0
model,"product.template,name",product_325,tenofovir,tenofovir,0
model,"product.template,name",product_326,tenofovir disoproxil fumarate,tenofovir disoproxil fumarato,0
model,"product.template,name",product_327,testosterone,testosterona,0
model,"product.template,name",product_328,tetanus vaccine,vacuna antitetánica,0
model,"product.template,name",product_329,tetracaine,tetracaína,0
model,"product.template,name",product_33,azithromycin,azitromicina,0
model,"product.template,name",product_330,tetracycline,tetraciclina,0
model,"product.template,name",product_331,thiamine,tiamina,0
model,"product.template,name",product_332,thiopental,tiopental,0
model,"product.template,name",product_333,timolol,timolol,0
model,"product.template,name",product_334,triclabendazole,triclabendazol,0
model,"product.template,name",product_335,trimethoprim,trimetoprim,0
model,"product.template,name",product_336,tropicamide,tropicamida,0
model,"product.template,name",product_337,"tuberculin, purified protein derivative (PPD)","tuberculina, derivado proteico purificado (PPD)",0
model,"product.template,name",product_338,typhoid vaccine,vacuna contra la tifoidea,0
model,"product.template,name",product_339,urea,urea,0
model,"product.template,name",product_34,bacitracin,bacitracina,0
model,"product.template,name",product_340,valproic acid,ácido valproico,0
model,"product.template,name",product_341,vancomycin,vancomicina,0
model,"product.template,name",product_342,varicella vaccine,vacuna contra la varicela,0
model,"product.template,name",product_343,vecuronium,vecuronio,0
model,"product.template,name",product_344,verapamil,verapamilo,0
model,"product.template,name",product_345,vinblastine,vinblastina,0
model,"product.template,name",product_346,vincristine,vincristina,0
model,"product.template,name",product_347,warfarin,warfarina,0
model,"product.template,name",product_348,water for injection,agua para inyección,0
model,"product.template,name",product_349,yellow fever vaccine,vacuna contra la fiebre amarilla,0
model,"product.template,name",product_35,barium sulfate,sulfato de bario,0
model,"product.template,name",product_350,zidovudine (ZDV or AZT),zidovudina (ZDV o AZT),0
model,"product.template,name",product_351,zidovudine,zidovudina,0
model,"product.template,name",product_352,zidovudine + lamivudine,zidovudine + lamivudine,0
model,"product.template,name",product_353,zidovudine + lamivudine + nevirapine,Zidovudina + lamivudina + nevirapina,0
model,"product.template,name",product_354,zinc sulfate,sulfato de zinc,0
model,"product.template,name",product_36,BCG vaccine,vacuna BCG,0
model,"product.template,name",product_37,beclometasone,beclometasona,0
model,"product.template,name",product_38,benzathine benzylpenicillin,bencilpenicilina benzatina,0
model,"product.template,name",product_39,benznidazole,benznidazol,0
model,"product.template,name",product_4,acetylcysteine,acetilcisteína,0
model,"product.template,name",product_40,benzoic acid,ácido benzoico,0
model,"product.template,name",product_41,benzoic acid + salicylic acid,benzoico + ácido salicílico,0
model,"product.template,name",product_42,benzoyl peroxide,peróxido de benzoilo,0
model,"product.template,name",product_43,benzyl benzoate,benzoato de bencilo,0
model,"product.template,name",product_44,benzylpenicillin,bencilpenicilina,0
model,"product.template,name",product_45,betamethasone,betametasona,0
model,"product.template,name",product_46,biperiden,biperideno,0
model,"product.template,name",product_47,bleomycin,bleomicina,0
model,"product.template,name",product_48,bupivacaine,bupivacaína,0
model,"product.template,name",product_49,caffeine citrate,citrato de cafeína,0
model,"product.template,name",product_5,acetylsalicylic acid,ácido acetilsalicílico,0
model,"product.template,name",product_50,calamine lotion,loción de calamina,0
model,"product.template,name",product_51,calcium folinate,folinato cálcico,0
model,"product.template,name",product_52,calcium gluconate,gluconato de calcio,0
model,"product.template,name",product_53,capreomycin,capreomicina,0
model,"product.template,name",product_54,carbamazepine,carbamazepina,0
model,"product.template,name",product_55,carbidopa,carbidopa,0
model,"product.template,name",product_56,cefazolin,cefazolina,0
model,"product.template,name",product_57,cefixime,cefixima,0
model,"product.template,name",product_58,ceftazidime,ceftazidima,0
model,"product.template,name",product_59,ceftriaxone,ceftriaxona,0
model,"product.template,name",product_6,aciclovir,aciclovir,0
model,"product.template,name",product_60,"charcoal, activated","Carbón, activado",0
model,"product.template,name",product_61,chlorambucil,clorambucil,0
model,"product.template,name",product_62,chloramphenicol,cloranfenicol,0
model,"product.template,name",product_63,chlorhexidine,clorhexidina,0
model,"product.template,name",product_64,chlorine base compound,compuestos a base de cloro,0
model,"product.template,name",product_65,chloroquine,cloroquina,0
model,"product.template,name",product_66,chloroxylenol,cloroxilenol,0
model,"product.template,name",product_67,chlorphenamine,clorfenamina,0
model,"product.template,name",product_68,chlorpromazine,clorpromazina,0
model,"product.template,name",product_69,cholera vaccine,vacuna del cólera,0
model,"product.template,name",product_7,albendazole,albendazol,0
model,"product.template,name",product_70,ciclosporin,ciclosporina,0
model,"product.template,name",product_71,cilastatin,cilastatina,0
model,"product.template,name",product_72,ciprofloxacin,ciprofloxacino,0
model,"product.template,name",product_73,cisplatin,cisplatino,0
model,"product.template,name",product_74,clavulanic acid,ácido clavulánico,0
model,"product.template,name",product_75,clindamycin,clindamicina,0
model,"product.template,name",product_76,clofazimine,clofazimina,0
model,"product.template,name",product_77,clomifene,clomifeno,0
model,"product.template,name",product_78,clomipramine,clomipramina,0
model,"product.template,name",product_79,clotrimazole,clotrimazol,0
model,"product.template,name",product_8,alcuronium,alcuronio,0
model,"product.template,name",product_80,cloxacillin,cloxacilina,0
model,"product.template,name",product_81,coal tar,alquitrán de hulla,0
model,"product.template,name",product_82,codeine,codeína,0
model,"product.template,name",product_83,condoms,condones,0
model,"product.template,name",product_84,copper‐containing device,dispositivo que contiene cobre,0
model,"product.template,name",product_85,cyclophosphamide,ciclofosfamida,0
model,"product.template,name",product_86,cycloserine,cicloserina,0
model,"product.template,name",product_87,cypionate,cipionato,0
model,"product.template,name",product_88,cytarabine,citarabina,0
model,"product.template,name",product_89,dacarbazine,dacarbazina,0
model,"product.template,name",product_9,allopurinol,alopurinol,0
model,"product.template,name",product_90,dactinomycin,dactinomicina,0
model,"product.template,name",product_91,dapsone,dapsona,0
model,"product.template,name",product_92,daunorubicin,daunorrubicina,0
model,"product.template,name",product_93,deferoxamine,deferoxamina,0
model,"product.template,name",product_94,dexamethasone,dexametasona,0
model,"product.template,name",product_95,dextran,dextrano,0
model,"product.template,name",product_96,diaphragms,diafragmas,0
model,"product.template,name",product_97,diazepam,diazepam,0
model,"product.template,name",product_98,didanosine (ddI),didanosina (ddI),0
model,"product.template,name",product_99,diethylcarbamazine,dietilcarbamazina,0
selection,"gnuhealth.appointment,appointment_type",0,Ambulatory,Ambulatorio,0
selection,"gnuhealth.appointment,appointment_type",0,Inpatient,Ingresado,0
selection,"gnuhealth.appointment,appointment_type",0,Outpatient,Paciente externo,0
selection,"gnuhealth.appointment,patient_status",0,Outpatient,Paciente externo,0
selection,"gnuhealth.appointment,urgency",0,Medical Emergency,Emergencia médica,0
selection,"gnuhealth.appointment,urgency",0,Normal,Normal,0
selection,"gnuhealth.appointment,urgency",0,Urgent,Urgente,0
selection,"gnuhealth.hospital.bed,bed_type",0,Circo Electric,Circo electric,0
selection,"gnuhealth.hospital.bed,bed_type",0,Clinitron,Clinitron,0
selection,"gnuhealth.hospital.bed,bed_type",0,Electric,Eléctrica,0
selection,"gnuhealth.hospital.bed,bed_type",0,Gatch Bed,Cama Gatch,0
selection,"gnuhealth.hospital.bed,bed_type",0,Low Air Loss,De Baja Perdida de Aire,0
selection,"gnuhealth.hospital.bed,bed_type",0,Low Bed,Cama Baja,0
selection,"gnuhealth.hospital.bed,bed_type",0,Stretcher,Camilla,0
selection,"gnuhealth.hospital.bed,state",0,Free,Libre,0
selection,"gnuhealth.hospital.bed,state",0,Not available,No disponible,0
selection,"gnuhealth.hospital.bed,state",0,Occupied,Ocupado,0
selection,"gnuhealth.hospital.bed,state",0,Reserved,Reservado,0
selection,"gnuhealth.hospital.ward,gender",0,Men Ward,Sala de Hombres,0
selection,"gnuhealth.hospital.ward,gender",0,Unisex,Unisex,0
selection,"gnuhealth.hospital.ward,gender",0,Women Ward,Sala de Mujeres,0
selection,"gnuhealth.hospital.ward,state",0,Beds available,Camas Disponibles,0
selection,"gnuhealth.hospital.ward,state",0,Full,Completo,0
selection,"gnuhealth.hospital.ward,state",0,Not available,No disponible,0
selection,"gnuhealth.insurance,insurance_type",0,Labour Union / Syndical,Sindicato,0
selection,"gnuhealth.insurance,insurance_type",0,Private,Privado,0
selection,"gnuhealth.insurance,insurance_type",0,State,Estado,0
selection,"gnuhealth.insurance,type",0,Labour Union / Syndical,Sindicato,0
selection,"gnuhealth.insurance,type",0,State,Estado,0
selection,"gnuhealth.medication.template,duration_period",0,days,días,0
selection,"gnuhealth.medication.template,duration_period",0,hours,horas,0
selection,"gnuhealth.medication.template,duration_period",0,indefinite,indefinido,0
selection,"gnuhealth.medication.template,duration_period",0,minutes,minutos,0
selection,"gnuhealth.medication.template,duration_period",0,months,meses,0
selection,"gnuhealth.medication.template,duration_period",0,years,años,0
selection,"gnuhealth.medication.template,frequency_unit",0,days,días,0
selection,"gnuhealth.medication.template,frequency_unit",0,hours,horas,0
selection,"gnuhealth.medication.template,frequency_unit",0,minutes,minutos,0
selection,"gnuhealth.medication.template,frequency_unit",0,seconds,segundos,0
selection,"gnuhealth.medication.template,frequency_unit",0,weeks,semanas,0
selection,"gnuhealth.medication.template,frequency_unit",0,when required,A demanda,0
selection,"gnuhealth.patient,blood_type",0,A,A,0
selection,"gnuhealth.patient,blood_type",0,AB,AB,0
selection,"gnuhealth.patient,blood_type",0,B,B,0
selection,"gnuhealth.patient,blood_type",0,O,O,0
selection,"gnuhealth.patient,marital_status",0,Divorced,Divorciado/a,0
selection,"gnuhealth.patient,marital_status",0,Married,Casado/a,0
selection,"gnuhealth.patient,marital_status",0,Separated,Separado,0
selection,"gnuhealth.patient,marital_status",0,Single,Soltero/a,0
selection,"gnuhealth.patient,marital_status",0,Widowed,Viudo/a,0
selection,"gnuhealth.patient,rh",0,+,+,0
selection,"gnuhealth.patient,rh",0,-,-,0
selection,"gnuhealth.patient,sex",0,Female,Femenino,0
selection,"gnuhealth.patient,sex",0,Male,Masculino,0
selection,"gnuhealth.patient.disease,allergy_type",0,Drug Allergy,Alergia a medicamento,0
selection,"gnuhealth.patient.disease,allergy_type",0,Food Allergy,Alergia a alimentos,0
selection,"gnuhealth.patient.disease,allergy_type",0,Misc Allergy,Alergias varias,0
selection,"gnuhealth.patient.disease,allergy_type",0,Misc Contraindication,Contraindicaciones varias,0
selection,"gnuhealth.patient.disease,disease_severity",0,Mild,Leve,0
selection,"gnuhealth.patient.disease,disease_severity",0,Moderate,Moderado,0
selection,"gnuhealth.patient.disease,disease_severity",0,Severe,Severo,0
selection,"gnuhealth.patient.disease,status",0,acute,agudo,0
selection,"gnuhealth.patient.disease,status",0,chronic,crónico,0
selection,"gnuhealth.patient.disease,status",0,healed,curado,0
selection,"gnuhealth.patient.disease,status",0,improving,mejorando,0
selection,"gnuhealth.patient.disease,status",0,status quo,status quo,0
selection,"gnuhealth.patient.disease,status",0,unchanged,Sin cambios,0
selection,"gnuhealth.patient.disease,status",0,worsening,agravamiento,0
selection,"gnuhealth.patient.evaluation,evaluation_type",0,Ambulatory,Ambulatorio,0
selection,"gnuhealth.patient.evaluation,evaluation_type",0,Emergency,Emergencia,0
selection,"gnuhealth.patient.evaluation,evaluation_type",0,Inpatient,Ingresado,0
selection,"gnuhealth.patient.evaluation,evaluation_type",0,Periodic control,Control periódico,0
selection,"gnuhealth.patient.evaluation,evaluation_type",0,Phone call,Llamada telefónica,0
selection,"gnuhealth.patient.evaluation,evaluation_type",0,Pre-arraganged appointment,Cita con turno,0
selection,"gnuhealth.patient.evaluation,evaluation_type",0,Telemedicine,Telemedicina,0
selection,"gnuhealth.patient.evaluation,mood",0,Disgust,Disgusto,0
selection,"gnuhealth.patient.evaluation,mood",0,Euphoria,Eufórico,0
selection,"gnuhealth.patient.evaluation,mood",0,Fear,Miedo,0
selection,"gnuhealth.patient.evaluation,mood",0,Flat,Desganado,0
selection,"gnuhealth.patient.evaluation,mood",0,Happy,Contento,0
selection,"gnuhealth.patient.evaluation,mood",0,Normal,Normal,0
selection,"gnuhealth.patient.evaluation,mood",0,Rage,Enfadado,0
selection,"gnuhealth.patient.evaluation,mood",0,Sad,Triste,0
selection,"party.party,insurance_company_type",0,Labour Union / Syndical,Sindicato,0
selection,"party.party,insurance_company_type",0,Private,Privado,0
selection,"party.party,insurance_company_type",0,State,Estado,0
view,gnuhealth.appointment,0,Appointment,Cita,0
view,gnuhealth.appointment,0,Appointment Information,Información sobre citas,0
view,gnuhealth.appointment,0,Doctor,Doctor,0
view,gnuhealth.appointment,0,Group By...,Agrupar por...,0
view,gnuhealth.appointment,0,Information,Información,0
view,gnuhealth.appointment,0,My appointments,Mis citas,0
view,gnuhealth.appointment,0,Patient appointment,Cita,0
view,gnuhealth.appointment,0,Search Appointments,Buscar citas,0
view,gnuhealth.appointment,0,Specialty,Especialidad,0
view,gnuhealth.appointment,0,Today,Hoy,0
view,gnuhealth.directions,0,Plan,Plan,0
view,gnuhealth.directions,0,Search Medical Directions,Buscar Indicaciones Médicas,0
view,gnuhealth.dose.unit,0,Search Medicament Dose Units,Buscar Unidades de dosis del medicamento,0
view,gnuhealth.dose.unit,0,dose,dosis,0
view,gnuhealth.dose.unit,0,doses,dosis,0
view,gnuhealth.drug.form,0,Drug Form,Forma de presentación de la droga,0
view,gnuhealth.drug.form,0,Drug Forms,Presentaciones de la droga,0
view,gnuhealth.drug.form,0,Medicament Form,Presentación,0
view,gnuhealth.drug.form,0,Search Medicament Presentation,Buscar presentación medicamento ,0
view,gnuhealth.drug.route,0,Drug Form,Forma de presentación,0
view,gnuhealth.drug.route,0,Drug Forms,Presentaciones de la droga,0
view,gnuhealth.drug.route,0,Medicament Administration Routes,Vías de administración de Medicamentos,0
view,gnuhealth.drug.route,0,Search Drug Administration Route,Buscar Ruta de Administración de la droga,0
view,gnuhealth.ethnicity,0,Ethnicities,Grupos étnicos,0
view,gnuhealth.ethnicity,0,Ethnicity,Grupo étnico,0
view,gnuhealth.ethnicity,0,Search Ethnicities,Buscar Etnias,0
view,gnuhealth.ethnicity,0,ethnicity,Grupo étnico,0
view,gnuhealth.family,0,Extra Info,Información Adicional,0
view,gnuhealth.family,0,Families,Familias,0
view,gnuhealth.family,0,Family,Familia,0
view,gnuhealth.family,0,Members,Miembros,0
view,gnuhealth.family_code,0,Family List,Listado de familias,0
view,gnuhealth.family_code,0,Family Members,Miembros de la familia,0
view,gnuhealth.family_code,0,Search Families,Buscar familias,0
view,gnuhealth.family_member,0,Family Member,Miembro de la familia,0
view,gnuhealth.family_member,0,Family Members,Miembros familiares,0
view,gnuhealth.hospital.bed,0,Bed,Cama,0
view,gnuhealth.hospital.bed,0,Health Center Bed Info,Información camas centro de salud ,0
view,gnuhealth.hospital.bed,0,Search Health Center Beds,Buscar camas centro de salud ,0
view,gnuhealth.hospital.building,0,Building,Edificio,0
view,gnuhealth.hospital.building,0,Health Center Building,Edificio Centro de Salud,0
view,gnuhealth.hospital.building,0,Health Center Building Info,Información Centro de Salud,0
view,gnuhealth.hospital.building,0,Search Health Center Buildings,Buscar edificios del Centro de Salud,0
view,gnuhealth.hospital.or,0,Operating Room,Quirófano,0
view,gnuhealth.hospital.unit,0,Health Center Building,Edificio Centro de Salud,0
view,gnuhealth.hospital.unit,0,Health Center Unit Info,Información unidad centro de Salud ,0
view,gnuhealth.hospital.unit,0,Health Center unit,Unidad del centro de salud,0
view,gnuhealth.hospital.unit,0,Search Health Center Units,Buscar unidades de centros de salud,0
view,gnuhealth.hospital.unit,0,unit,unidad,0
view,gnuhealth.hospital.ward,0,Health Center Ward,Sala del centro de Salud,0
view,gnuhealth.hospital.ward,0,Health Center Ward Info,Información de la sala del Centro de Salud,0
view,gnuhealth.hospital.ward,0,Search Health Center Wards,Buscar Salas Centro de Salud,0
view,gnuhealth.installer.modules,0,title,título,0
view,gnuhealth.insurance,0,Insurance List,Listado de Seguros,0
view,gnuhealth.insurance,0,Insurances,Seguros,0
view,gnuhealth.insurance,0,Search Insurances,Buscar Seguros,0
view,gnuhealth.insurance.plan,0,Insurance Plans,Planes de seguro,0
view,gnuhealth.medicament,0,Adverse Reactions,Reacciones adversas,0
view,gnuhealth.medicament,0,Composition,Composición,0
view,gnuhealth.medicament,0,Dosage,Dosis,0
view,gnuhealth.medicament,0,Extra Info,Información Adicional,0
view,gnuhealth.medicament,0,Indications,Indicaciones,0
view,gnuhealth.medicament,0,Main Info,Información Principal,0
view,gnuhealth.medicament,0,Pregnancy,Embarazo,0
view,gnuhealth.medicament,0,Pregnancy / Lactancy,Embarazo / Lactancia,0
view,gnuhealth.medicament,0,Presentation,Presentación,0
view,gnuhealth.medicament,0,Search Medicament,Buscar medicamento,0
view,gnuhealth.medicament,0,Storage,Almacenamiento,0
view,gnuhealth.medicament,0,Storage Conditions,Condiciones de almacenamiento,0
view,gnuhealth.medicament,0,medicament,medicamento,0
view,gnuhealth.medicament,0,medicaments,medicamentos,0
view,gnuhealth.medication.dosage,0,Dosage,Dosis,0
view,gnuhealth.medication.dosage,0,Dosages,Dosajes,0
view,gnuhealth.medication.dosage,0,Medication Dosage,Dosis Medicación,0
view,gnuhealth.medication.dosage,0,Search Medication Common Dosages,Buscar Dosis  Común de Medicamento,0
view,gnuhealth.occupation,0,Occupation,Profesión,0
view,gnuhealth.occupation,0,Occupations,Profesiones,0
view,gnuhealth.occupation,0,Patient Occupation,Profesión del Paciente,0
view,gnuhealth.occupation,0,Search Occupations,Buscar ocupaciones,0
view,gnuhealth.occupation,0,occupation,profesión,0
view,gnuhealth.operational_area,0,Medical Operational Areas List,Listado de Áreas Operacionales,0
view,gnuhealth.operational_area,0,Operational Area,Área Operacional,0
view,gnuhealth.operational_area,0,Region Operational Area,Área Operacional,0
view,gnuhealth.operational_area,0,Search Operational Area,Buscar área operativa,0
view,gnuhealth.operational_sector,0,Medical Operational Sector List,Listado de Sectores Operacionales,0
view,gnuhealth.operational_sector,0,Region Operational Sector,Sector de Región Operativo,0
view,gnuhealth.operational_sector,0,Search Operational Sector,Buscar sector operativo,0
view,gnuhealth.pathology,0,Extra Info,Información Adicional,0
view,gnuhealth.pathology,0,Genetics,Genético,0
view,gnuhealth.pathology,0,Main,Principal,0
view,gnuhealth.pathology,0,Pathology,Patología,0
view,gnuhealth.pathology,0,Pathology Info,Información sobre la patología,0
view,gnuhealth.pathology,0,Search Diseases,Buscar enfermedades,0
view,gnuhealth.pathology.category,0,Disease Categories,Categorías de Enfermedades,0
view,gnuhealth.pathology.category,0,Disease categories,Categorías de Enfermedades,0
view,gnuhealth.pathology.category,0,Search Disease Categories,Buscar categorías enfermedades,0
view,gnuhealth.patient,0,Diseases,Enfermedades,0
view,gnuhealth.patient,0,Evaluations,Evaluaciones,0
view,gnuhealth.patient,0,General Info,Información General,0
view,gnuhealth.patient,0,General Information,Información general,0
view,gnuhealth.patient,0,Immunizations,Vacunas,0
view,gnuhealth.patient,0,Main,Principal,0
view,gnuhealth.patient,0,Main Info,Información Principal,0
view,gnuhealth.patient,0,Medication,Medicamentos ,0
view,gnuhealth.patient,0,Misc,Misc,0
view,gnuhealth.patient,0,My Patients,Mis pacientes,0
view,gnuhealth.patient,0,Patient Allergies and Critical Information,Alergias y otra Información Crítica,0
view,gnuhealth.patient,0,Patient Critical Information,Información importante del paciente,0
view,gnuhealth.patient,0,Patient Extra Information,Información adicional del paciente,0
view,gnuhealth.patient,0,Patient General Information,Información general del paciente,0
view,gnuhealth.patient,0,Patient Information,Información sobre el Paciente,0
view,gnuhealth.patient,0,Picture,Foto,0
view,gnuhealth.patient,0,SSN,NIF,0
view,gnuhealth.patient,0,Search Patients,Buscar pacientes,0
view,gnuhealth.patient,0,patient,paciente,0
view,gnuhealth.patient.disease,0,Allergies,Alergias,0
view,gnuhealth.patient.disease,0,Allergy,Alergia,0
view,gnuhealth.patient.disease,0,End,Fin,0
view,gnuhealth.patient.disease,0,Extra Info,Información Adicional,0
view,gnuhealth.patient.disease,0,Infectious,Infecciosa,0
view,gnuhealth.patient.disease,0,Main,Principal,0
view,gnuhealth.patient.disease,0,Patient Diseases,Enfermedades del Paciente,0
view,gnuhealth.patient.disease,0,Patient diseases,Enfermedades del paciente,0
view,gnuhealth.patient.disease,0,Pregnancy,Embarazo,0
view,gnuhealth.patient.disease,0,Severity,Severidad,0
view,gnuhealth.patient.disease,0,Therapy,Terapia,0
view,gnuhealth.patient.evaluation,0,Anthropometry,Antropometría,0
view,gnuhealth.patient.evaluation,0,Diagnosis,Diagnóstico,0
view,gnuhealth.patient.evaluation,0,Doctor user ID,ID de usuario del Doctor,0
view,gnuhealth.patient.evaluation,0,Evaluation Summary,Resumen de la evaluación,0
view,gnuhealth.patient.evaluation,0,Evaluations,Evaluaciones,0
view,gnuhealth.patient.evaluation,0,Glasgow Coma Scale,Nivel de Coma de Glasgow,0
view,gnuhealth.patient.evaluation,0,Glucose,Glucosa,0
view,gnuhealth.patient.evaluation,0,Information on Diagnosis,Información sobre el diagnóstico,0
view,gnuhealth.patient.evaluation,0,Lipids,Lípidos,0
view,gnuhealth.patient.evaluation,0,Main Info,Información Principal,0
view,gnuhealth.patient.evaluation,0,Mental Assessment and Impairments,Estado mental y problemas,0
view,gnuhealth.patient.evaluation,0,Mental Status,Estado mental,0
view,gnuhealth.patient.evaluation,0,Nutrition,Nutrición,0
view,gnuhealth.patient.evaluation,0,Pain,Dolor,0
view,gnuhealth.patient.evaluation,0,Patient Evaluation,Cita,0
view,gnuhealth.patient.evaluation,0,Procedures,Procedimientos,0
view,gnuhealth.patient.evaluation,0,Signs,Signos,0
view,gnuhealth.patient.evaluation,0,Symptoms,Síntomas,0
view,gnuhealth.patient.evaluation,0,Treatment Plan,Plan de tratamiento,0
view,gnuhealth.patient.evaluation,0,Vital Signs,Signos Vitales,0
view,gnuhealth.patient.medication,0,Common Dosage,Dosis común,0
view,gnuhealth.patient.medication,0,Dosage,Dosis,0
view,gnuhealth.patient.medication,0,Medication,Medicamentos ,0
view,gnuhealth.patient.medication,0,Notes,Notas,0
view,gnuhealth.patient.medication,0,Patient Medication,Medicación del paciente,0
view,gnuhealth.patient.medication,0,Specific Dosage,Dosis específica,0
view,gnuhealth.physician,0,Extra Info,Información Adicional,0
view,gnuhealth.physician,0,Physician Information,Información sobre el doctor,0
view,gnuhealth.physician,0,Physicians,Doctores,0
view,gnuhealth.physician,0,Search Physician,Buscar Médico,0
view,gnuhealth.physician,0,physician,doctor,0
view,gnuhealth.prescription.line,0,Common Dosage,Dosis común,0
view,gnuhealth.prescription.line,0,Dosage,Dosis,0
view,gnuhealth.prescription.line,0,Prescription Line,Línea de la receta,0
view,gnuhealth.prescription.line,0,Prescription lines,Items de la receta,0
view,gnuhealth.prescription.line,0,Specific Dosage,Dosis específica,0
view,gnuhealth.prescription.order,0,Notes,Notas,0
view,gnuhealth.prescription.order,0,Patient and Doctor Information,Información del paciente y del doctor,0
view,gnuhealth.prescription.order,0,Prescription,Receta,0
view,gnuhealth.prescription.order,0,Search Patient Prescriptions,Buscar Recetas del Paciente,0
view,gnuhealth.procedure,0,Procedure,Procedimiento,0
view,gnuhealth.procedure,0,Search Medical Procedures,Buscar Procedimientos Médicos,0
view,gnuhealth.speciality,0,Medical Speciality,Especialidad Médica,0
view,gnuhealth.speciality,0,Search Medical Specialties,Buscar especialidades médicas,0
view,gnuhealth.specialty,0,Medical Specialties,Especialidades Médicas,0
view,gnuhealth.specialty,0,specialty,especialidad,0
view,gnuhealth.vaccination,0,Notes,Notas,0
view,gnuhealth.vaccination,0,Patient Vaccinations,Vacunas paciente,0
view,gnuhealth.vaccination,0,Patient vaccination,Vacunación,0
view,gnuhealth.vaccination,0,Vaccination,Vacuna,0
view,gnuhealth.vaccination,0,vaccination,Vacuna,0
view,party.party,0,Medical,Medical,0
view,product.product,0,Medical,Medical,0
